,DIA,PAIS,ORIGEN,DESTINO,ASIENTOS_OFERTADOS,ASIENTOS_CONFIRMADOS,VIAJES_OFERTADOS,VIAJES_CONFIRMADOS,OFERTANTES,OFERTANTES_NUEVOS,CA_ORIGEN,CA_DESTINO,PROVINCIA_ORIGEN,PROVINCIA_DESTINO,INTERPROVINCIAL,AÑO,SEMANA,MES
735692,2019-09-24,es,Ciudad Real,Tomelloso,20.0,2,8,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,39,9
735693,2019-09-26,es,Ciudad Real,Tomelloso,24.0,4,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,39,9
735694,2019-09-27,es,Ciudad Real,Tomelloso,19.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,39,9
735695,2019-09-28,es,Ciudad Real,Tomelloso,16.0,4,6,2,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,39,9
735696,2019-09-29,es,Ciudad Real,Tomelloso,17.0,1,8,1,8,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,39,9
735697,2019-01-10,es,Ciudad Real,Tomelloso,15.0,5,6,2,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,2,1
735698,2019-03-10,es,Ciudad Real,Tomelloso,25.0,3,9,3,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,10,3
735699,2019-04-10,es,Ciudad Real,Tomelloso,47.0,8,24,6,23,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,15,4
735700,2019-05-10,es,Ciudad Real,Tomelloso,9.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,19,5
735701,2019-06-10,es,Ciudad Real,Tomelloso,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,24,6
735702,2019-08-10,es,Ciudad Real,Tomelloso,18.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,32,8
735703,2019-09-10,es,Ciudad Real,Tomelloso,22.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,37,9
735704,2019-10-10,es,Ciudad Real,Tomelloso,28.0,3,15,3,14,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,41,10
735705,2019-11-10,es,Ciudad Real,Tomelloso,43.0,6,21,5,21,3,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,45,11
735706,2019-12-10,es,Ciudad Real,Tomelloso,8.0,2,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,50,12
735707,2019-10-13,es,Ciudad Real,Tomelloso,19.0,2,7,1,7,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,41,10
735708,2019-10-14,es,Ciudad Real,Tomelloso,26.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735709,2019-10-16,es,Ciudad Real,Tomelloso,24.0,3,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735710,2019-10-17,es,Ciudad Real,Tomelloso,30.0,1,12,1,11,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735711,2019-10-18,es,Ciudad Real,Tomelloso,49.0,9,23,5,18,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735712,2019-10-19,es,Ciudad Real,Tomelloso,26.0,1,9,1,9,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735713,2019-10-20,es,Ciudad Real,Tomelloso,15.0,1,6,1,6,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,42,10
735714,2019-10-21,es,Ciudad Real,Tomelloso,18.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735715,2019-10-22,es,Ciudad Real,Tomelloso,31.0,1,11,1,11,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735716,2019-10-24,es,Ciudad Real,Tomelloso,30.0,2,10,1,9,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735717,2019-10-25,es,Ciudad Real,Tomelloso,51.0,8,20,4,18,2,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735718,2019-10-26,es,Ciudad Real,Tomelloso,9.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735719,2019-10-27,es,Ciudad Real,Tomelloso,22.0,2,9,2,9,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,43,10
735720,2019-10-29,es,Ciudad Real,Tomelloso,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,44,10
735721,2019-10-30,es,Ciudad Real,Tomelloso,35.0,5,13,3,12,1,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,44,10
735722,2019-10-31,es,Ciudad Real,Tomelloso,45.0,8,21,6,21,3,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,44,10
735723,2017-01-11,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,2,1
735724,2017-03-11,es,Cuenca,Tomelloso,10.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,10,3
735725,2017-05-11,es,Cuenca,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,19,5
735726,2017-11-23,es,Cuenca,Tomelloso,3.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,47,11
735727,2017-11-24,es,Cuenca,Tomelloso,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,47,11
735728,2017-06-12,es,Cuenca,Tomelloso,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,24,6
735729,2017-12-22,es,Cuenca,Tomelloso,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2017,51,12
735730,2018-01-14,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,2,1
735731,2018-01-17,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,3,1
735732,2018-01-19,es,Cuenca,Tomelloso,7.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,3,1
735733,2018-01-23,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,4,1
735734,2018-01-02,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,1,1
735735,2018-02-02,es,Cuenca,Tomelloso,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,5,2
735736,2018-02-13,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,7,2
735737,2018-02-16,es,Cuenca,Tomelloso,4.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,7,2
735738,2018-02-23,es,Cuenca,Tomelloso,11.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,8,2
735739,2018-06-03,es,Cuenca,Tomelloso,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,22,6
735740,2018-09-03,es,Cuenca,Tomelloso,7.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,36,9
735741,2018-03-16,es,Cuenca,Tomelloso,6.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,11,3
735742,2018-03-22,es,Cuenca,Tomelloso,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,12,3
735743,2018-03-25,es,Cuenca,Tomelloso,3.0,3,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,12,3
735744,2018-03-26,es,Cuenca,Tomelloso,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,13,3
735745,2018-10-04,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,40,10
735746,2018-04-20,es,Cuenca,Tomelloso,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,16,4
735747,2018-04-27,es,Cuenca,Tomelloso,5.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,17,4
735748,2018-04-05,es,Cuenca,Tomelloso,7.0,2,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,14,4
735749,2018-05-21,es,Cuenca,Tomelloso,3.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,21,5
735750,2018-05-23,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,21,5
735751,2018-08-06,es,Cuenca,Tomelloso,13.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,32,8
735752,2018-10-06,es,Cuenca,Tomelloso,3.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,40,10
735753,2018-06-19,es,Cuenca,Tomelloso,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,25,6
735754,2018-07-13,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,28,7
735755,2018-03-09,es,Cuenca,Tomelloso,3.0,3,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,10,3
735756,2018-09-14,es,Cuenca,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,37,9
735757,2018-09-20,es,Cuenca,Tomelloso,8.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,38,9
735758,2018-09-21,es,Cuenca,Tomelloso,8.0,2,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,38,9
735759,2018-09-27,es,Cuenca,Tomelloso,6.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,39,9
735760,2018-09-28,es,Cuenca,Tomelloso,10.0,1,4,1,4,2,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,39,9
735761,2018-04-10,es,Cuenca,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,15,4
735762,2018-12-10,es,Cuenca,Tomelloso,3.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,50,12
735763,2018-08-11,es,Cuenca,Tomelloso,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,32,8
735764,2018-09-11,es,Cuenca,Tomelloso,15.0,1,5,1,5,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,37,9
735765,2018-11-16,es,Cuenca,Tomelloso,8.0,3,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,46,11
735766,2018-11-23,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,47,11
735767,2018-05-12,es,Cuenca,Tomelloso,4.0,2,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,19,5
735768,2018-06-12,es,Cuenca,Tomelloso,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,24,6
735769,2019-05-02,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,18,5
735770,2019-12-02,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,49,12
735771,2019-02-21,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,8,2
735772,2019-03-15,es,Cuenca,Tomelloso,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,11,3
735773,2019-04-21,es,Cuenca,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,16,4
735774,2019-04-25,es,Cuenca,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,17,4
735775,2019-05-24,es,Cuenca,Tomelloso,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,21,5
735776,2019-05-29,es,Cuenca,Tomelloso,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,22,5
735777,2019-08-31,es,Cuenca,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,35,8
735778,2019-09-25,es,Cuenca,Tomelloso,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,39,9
735779,2019-07-10,es,Cuenca,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,28,7
735780,2019-10-10,es,Cuenca,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,41,10
735781,2019-11-10,es,Cuenca,Tomelloso,8.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,45,11
735782,2019-10-27,es,Cuenca,Tomelloso,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,43,10
735783,2019-10-31,es,Cuenca,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2019,44,10
736074,2019-04-03,es,Hellín,Tomelloso,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,14,4
736075,2019-09-08,es,Hellín,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,36,9
736139,2018-01-29,es,La Roda,Tomelloso,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,5,1
736140,2018-02-25,es,La Roda,Tomelloso,19.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,8,2
736141,2018-05-13,es,La Roda,Tomelloso,14.0,1,8,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,19,5
736142,2018-06-29,es,La Roda,Tomelloso,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,26,6
736143,2018-09-07,es,La Roda,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,36,9
736144,2018-12-07,es,La Roda,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,49,12
736145,2018-07-15,es,La Roda,Tomelloso,16.0,1,6,1,6,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,28,7
736146,2018-12-24,es,La Roda,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2018,52,12
736147,2019-10-03,es,La Roda,Tomelloso,9.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,40,10
736148,2019-04-26,es,La Roda,Tomelloso,2.0,1,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,17,4
736149,2019-12-07,es,La Roda,Tomelloso,4.0,1,4,1,4,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,49,12
736150,2019-07-27,es,La Roda,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Albacete,Ciudad Real,No,2019,30,7
736402,2019-05-04,es,Manzanares,Tomelloso,34.0,1,16,1,16,0,Castilla-La Mancha,Castilla-La Mancha,Ciudad Real,Ciudad Real,Si,2019,18,5
736407,2018-11-10,es,Motilla del Palancar,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Cuenca,Ciudad Real,No,2018,45,11
736689,2017-11-16,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,46,11
736690,2017-11-29,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,48,11
736691,2017-12-20,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,51,12
736692,2017-12-31,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,52,12
736693,2018-01-13,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,2,1
736694,2018-02-02,es,Talavera de la Reina,Tomelloso,2.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,5,2
736695,2018-09-02,es,Talavera de la Reina,Tomelloso,3.0,2,2,2,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,35,9
736696,2018-02-16,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,7,2
736697,2018-02-22,es,Talavera de la Reina,Tomelloso,3.0,2,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,8,2
736698,2018-04-20,es,Talavera de la Reina,Tomelloso,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,16,4
736699,2018-08-06,es,Talavera de la Reina,Tomelloso,6.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,32,8
736700,2018-06-27,es,Talavera de la Reina,Tomelloso,3.0,2,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,26,6
736701,2018-06-07,es,Talavera de la Reina,Tomelloso,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,23,6
736702,2018-09-23,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,38,9
736703,2018-09-28,es,Talavera de la Reina,Tomelloso,6.0,1,2,1,2,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,39,9
736704,2018-10-14,es,Talavera de la Reina,Tomelloso,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,41,10
736705,2018-10-21,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,42,10
736706,2018-10-31,es,Talavera de la Reina,Tomelloso,4.0,1,2,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,44,10
736707,2018-09-11,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,37,9
736708,2018-09-12,es,Talavera de la Reina,Tomelloso,3.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,37,9
736709,2018-12-14,es,Talavera de la Reina,Tomelloso,7.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,50,12
736710,2018-12-20,es,Talavera de la Reina,Tomelloso,5.0,2,3,1,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,51,12
736711,2018-12-21,es,Talavera de la Reina,Tomelloso,12.0,1,5,1,5,2,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2018,51,12
736712,2019-01-31,es,Talavera de la Reina,Tomelloso,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,5,1
736713,2019-07-02,es,Talavera de la Reina,Tomelloso,3.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,27,7
736714,2019-01-03,es,Talavera de la Reina,Tomelloso,1.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,1,1
736715,2019-03-29,es,Talavera de la Reina,Tomelloso,5.0,1,3,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,13,3
736716,2019-05-04,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,18,5
736717,2019-04-20,es,Talavera de la Reina,Tomelloso,2.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,16,4
736718,2019-10-05,es,Talavera de la Reina,Tomelloso,10.0,2,4,2,4,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,40,10
736719,2019-05-24,es,Talavera de la Reina,Tomelloso,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,21,5
736720,2019-05-29,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,22,5
736721,2019-05-30,es,Talavera de la Reina,Tomelloso,4.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,22,5
736722,2019-02-06,es,Talavera de la Reina,Tomelloso,9.0,1,4,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,6,2
736723,2019-06-06,es,Talavera de la Reina,Tomelloso,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,23,6
736724,2019-09-13,es,Talavera de la Reina,Tomelloso,4.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,37,9
736725,2019-09-27,es,Talavera de la Reina,Tomelloso,9.0,2,5,2,3,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,39,9
736726,2019-05-10,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,19,5
736727,2019-11-10,es,Talavera de la Reina,Tomelloso,10.0,1,8,1,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,45,11
736728,2019-10-25,es,Talavera de la Reina,Tomelloso,4.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,43,10
736729,2019-10-29,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,44,10
736730,2019-10-30,es,Talavera de la Reina,Tomelloso,1.0,1,1,1,1,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,44,10
736731,2019-10-31,es,Talavera de la Reina,Tomelloso,10.0,1,7,1,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2019,44,10
736735,2017-01-11,es,Toledo,Tomelloso,2.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,2,1
736736,2017-03-11,es,Toledo,Tomelloso,17.0,2,7,2,7,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,10,3
736737,2017-08-11,es,Toledo,Tomelloso,8.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,32,8
736738,2017-10-11,es,Toledo,Tomelloso,17.0,4,10,3,10,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,41,10
736739,2017-11-13,es,Toledo,Tomelloso,5.0,1,3,1,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,46,11
736740,2017-11-16,es,Toledo,Tomelloso,6.0,3,3,2,3,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,46,11
736741,2017-11-17,es,Toledo,Tomelloso,27.0,13,11,7,11,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,46,11
736742,2017-11-24,es,Toledo,Tomelloso,10.0,6,8,3,8,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,47,11
736743,2017-11-27,es,Toledo,Tomelloso,5.0,1,2,1,2,0,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,48,11
736744,2017-11-28,es,Toledo,Tomelloso,10.0,1,4,1,4,1,Castilla-La Mancha,Castilla-La Mancha,Toledo,Ciudad Real,No,2017,48,11
